업소명,소재지주소,영업상태명,지정일자,지정취소일자,재지정일자
우리 곰내랑,경상남도 창원시 의창구 명서동 201-5 세원빌딩 1층 ,영업,20161104,,20241104.0
전통순대촌,경상남도 창원시 의창구 북면 무곡리 120-11 ,영업,20100504,,20241104.0
묵순이,경상남도 창원시 의창구 북면 신촌리 1230-6 ,영업,20100504,20211119.0,20201110.0
청풍갈비살,경상남도 창원시 의창구 북면 신촌리 919-4 1층 ,영업,20100504,,20241104.0
전원아구찜,경상남도 창원시 의창구 팔용동 149-8 대심빌딩 1층 ,영업,20111101,,20241104.0
주남오리알,경상남도 창원시 의창구 동읍 월잠리 371 1층 ,영업,20100504,,20241104.0
대천항수산,경상남도 창원시 의창구 소답동 107-6 상문빌라 1층 ,영업,20100504,,20241104.0
부산갈매기,경상남도 창원시 의창구 도계동 407-8 1층 ,영업,20100504,20141107.0,20121101.0
짬뽕면가,경상남도 창원시 의창구 중동 706-1 1층 ,영업,20100504,20241104.0,20221101.0
성심농장가든,경상남도 창원시 의창구 북면 하천리 564 ,영업,20100504,,20241104.0
경호강메기탕,경상남도 창원시 의창구 명서동 208-3 ,영업,20121101,,20241104.0
목장원무꼬잽비,"경상남도 창원시 의창구 서상동 146 148,155번지 ",영업,20100504,,20241104.0
대가집숯불갈비,"경상남도 창원시 의창구 소계동 710-28 ,29 ",영업,20100504,20201113.0,20191126.0
함양옻닭명곡점,경상남도 창원시 의창구 봉곡동 37-3 청마빌딩 307호 ,영업,20121101,,20241104.0
온화담,경상남도 창원시 의창구 동읍 용잠리 437-40 ,영업,20100504,20181108.0,20171106.0
자연농원 봉림정,경상남도 창원시 의창구 팔용동 34-16 2층 ,영업,20100504,,20241104.0
소문난한식뷔페,"경상남도 창원시 의창구 팔용동 34-16 1층 101,102호 ",영업,20100504,20231107.0,20221101.0
놀부부대찌개도계점,경상남도 창원시 의창구 도계동 357-5 청학상가 빌라 105-106호 ,영업,20100518,,20241104.0
동해해물탕,경상남도 창원시 의창구 중동 474 1층 ,영업,20100504,,20241104.0
족발야시장 창원도계점,경상남도 창원시 의창구 도계동 345-6 1층 ,영업,20100504,20200413.0,20191126.0
할머니국밥집,경상남도 창원시 의창구 북동 247-5 1층 ,영업,20100518,20221019.0,20211119.0
정운각 ,경상남도 창원시 의창구 동읍 석산리 314-1 정운각1층일부 ,영업,20100504,20221019.0,20211119.0
용문각,경상남도 창원시 의창구 봉곡동 144-5 1층C호 ,영업,20100504,20161019.0,20151106.0
해신횟집,"경상남도 창원시 의창구 팔용동 163-16 1층,2층 ",영업,20100518,,20241104.0
동승회센타,경상남도 창원시 의창구 봉곡동 144-1 동승상가지하1층 ,영업,20100504,20231107.0,20221101.0
목장원명가,경상남도 창원시 의창구 서상동 147 ,영업,20100504,,20241104.0
가든횟집,경상남도 창원시 의창구 팔용동 158-1 1층 ,영업,20100504,20151106.0,20141107.0
곰달청기와,경상남도 창원시 의창구 소계동 130-121 외3필지 청기와빌딩 3층 ,영업,20100504,20181108.0,20171106.0
가야골뚝배기,경상남도 창원시 의창구 팔용동 156-9 코코빌딩1층101호 ,영업,20170102,,20241104.0
설화생고기,경상남도 창원시 의창구 사림동 44-9 2층 201호,영업,20100518,,20241104.0
인삼생고기,경상남도 창원시 의창구 팔용동 31-2 한미코보스텔1층101호 ,영업,20100504,20221019.0,20211119.0
비빔밥명가산옥,경상남도 창원시 의창구 소계동 705-37 1층 ,영업,20100504,,20241104.0
진미옥식당,경상남도 창원시 의창구 도계동 412-11 번지 1층 ,영업,20100504,20211119.0,20201110.0
목포세발낙지,경상남도 창원시 의창구 도계동 418-1 대남상가아파트 1층 102호,영업,20121101,20181108.0,20171106.0
남다른감자탕 명곡광장점,경상남도 창원시 의창구 봉곡동 38-2 수정프라자 1층 103.104호 ,영업,20100504,,20241104.0
무진장횟집2호,경상남도 창원시 의창구 팔용동 42-1 웰빙프라자 2층 214호 ,영업,20111101,,20241104.0
초록식당,경상남도 창원시 의창구 북면 신촌리 1287 1층 ,영업,20130701,,20241104.0
주남오리궁,경상남도 창원시 의창구 동읍 월잠리 497 1층 ,영업,20100504,,20241104.0
부산 산꼼장어,경상남도 창원시 의창구 팔용동 163-12 1층 ,영업,20100518,20141107.0,20121101.0
등뼈감자탕 창원도계,경상남도 창원시 의창구 도계동 348-1 1층 ,영업,20100518,20140303.0,20131115.0
소반,경상남도 창원시 의창구 팔용동 162-9 외1필지 소반빌딩 2층 ,영업,20121101,,20241104.0
소정숯불갈비,경상남도 창원시 의창구 도계동 399-5 번지 1층 ,영업,20161104,,20241104.0
장독옛날손짜장,경상남도 창원시 의창구 대산면 제동리 247-5 1층 ,영업,20131115,20191126.0,20171106.0
어시장횟집,"경상남도 창원시 의창구 팔용동 124-1 번지 극동아파트상가 지하 1층 1호, 1-1호~1-10호 ",영업,20111101,,20241104.0
향우본가(식육식당),경상남도 창원시 의창구 북면 신촌리 606-8 지상1층 ,영업,20121101,,20241104.0
정성순대중동점,경상남도 창원시 의창구 서상동 668-13 1층 ,영업,20131115,20211119.0,20201110.0
무안세발낙지,경상남도 창원시 의창구 명서동 207-3 지상2층 ,영업,20141107,,20241104.0
북면 오리원,경상남도 창원시 의창구 북면 신촌리 1642 1층 ,영업,20151106,20191126.0,20171106.0
자생오리원,경상남도 창원시 의창구 봉림동 697-2 ,영업,20131115,,20241104.0
회만당,경상남도 창원시 의창구 봉림동 707-1 ,영업,20131115,20250213.0,20241104.0
비비돈가스,경상남도 창원시 의창구 중동 62-5 ,영업,20161104,,20241104.0
백제13월중동점,경상남도 창원시 의창구 중동 83-7 토지구획정리지구 ,영업,20141107,20211130.0,20201110.0
등뼈감자탕 북면감계점,경상남도 창원시 의창구 북면 감계리 235-2 다온빌딩 201호 201호,영업,20151106,,20241104.0
유정숯불갈비,경상남도 창원시 의창구 도계동 345-5 1층 ,영업,20040513,,20241104.0
청기와감자탕등뼈찜,"경상남도 창원시 의창구 봉곡동 36-6 우경프라자201,202호 ",영업,20170801,,20241104.0
옛날다슬기탕,경상남도 창원시 성산구 중앙동 98-3 전원상가 2층5호 ,영업,20111101,,20241104.0
진동돌장어,경상남도 창원시 성산구 신촌동 15-6 유신상가 2층 2호 ,영업,20131115,20191126.0,20171106.0
대성추어탕,경상남도 창원시 성산구 상남동 73-5 경창상가 4층 1-1호 ,영업,20100504,,20241104.0
황소관갈비,경상남도 창원시 성산구 내동 456-16 공단상가 2층 205호 ,영업,20100504,,20241104.0
삼포복집,경상남도 창원시 성산구 중앙동 98-2 2층 5호 ,영업,20100504,,20241104.0
원조판문점,경상남도 창원시 성산구 신월동 6-6 번지 1층 ,영업,20100504,20160510.0,20151106.0
진국밥,경상남도 창원시 성산구 내동 456-21 일성그라미아파트 ,영업,20161104,20250805.0,20241104.0
토담고디탕,경상남도 창원시 성산구 중앙동 101-1 경남오피스텔 301호 ,영업,20100504,,20241104.0
백제계삼탕,경상남도 창원시 성산구 용호동 73-5 1층 ,영업,20100504,,20241104.0
대미해물탕식당,경상남도 창원시 성산구 중앙동 98-4 성원오피스텔 ,영업,20100518,,20241104.0
함양흑돼지식육식당,경상남도 창원시 성산구 대방동 358 대동 훼미리상가 401 ,영업,20100504,20211119.0,20201110.0
영양식당 ,경상남도 창원시 성산구 대방동 358 대방대동아파트 ,영업,20100504,20211119.0,20201110.0
장수촌석쇠구이,경상남도 창원시 성산구 신월동 68-1 토월복합상가 2층 213-1.213-2.213-3호 ,영업,20131115,,20241104.0
다이닝팩토리,경상남도 창원시 성산구 용호동 73-58 2층1호 ,영업,20100504,20191126.0,20171106.0
푸주옥,경상남도 창원시 성산구 용호동 11-6 1층 ,영업,20100504,,20241104.0
해담월성찜,경상남도 창원시 성산구 남양동 6 (람세스빌1층101호) ,영업,20130701,,20241104.0
사조참치횟집 ,경상남도 창원시 성산구 중앙동 100-1 중앙상가 204호 ,영업,20100504,20191126.0,20171106.0
대방소머리국밥,경상남도 창원시 성산구 대방동 358 대동훼미리코아상가 409호,영업,20100504,20141107.0,20121101.0
창원횟집,경상남도 창원시 성산구 귀산동 552 ,영업,20100504,20191126.0,20171106.0
홍능횟집,경상남도 창원시 성산구 상남동 76-3 화신상가 2층 208호 ,영업,20100504,20191126.0,20171106.0
장수고을,경상남도 창원시 성산구 용호동 16-2 1층 ,영업,20100504,20141107.0,20131115.0
장수정산더미오리대패삼겹,경상남도 창원시 성산구 상남동 45-1 성원아파트 ,영업,20100504,,20241104.0
원조꽃게탕,경상남도 창원시 성산구 중앙동 70-6 ,영업,20100504,,20241104.0
청기와꽃게장,경상남도 창원시 성산구 신월동 40-4 ,영업,20100504,,20241104.0
남송생복어요리,경상남도 창원시 성산구 용호동 73-18 태화빌딩 2층 ,영업,20100504,,20241104.0
해정식당,경상남도 창원시 성산구 용호동 73-25 2층 ,영업,20100504,,20241104.0
나들이복집식당,경상남도 창원시 성산구 신월동 39-2 ,영업,20100504,20140120.0,20131115.0
하동원조돼지곰탕,경상남도 창원시 성산구 남산동 601-7 대우3차상가 103호 ,영업,20100504,20191126.0,20171106.0
가음정자연산횟집,경상남도 창원시 성산구 가음동 20-1 ,영업,20111101,,20241104.0
홍단중화요리,경상남도 창원시 성산구 상남동 71-2 양지프라자 109호 ,영업,20100504,20141107.0,20121101.0
대한제육,경상남도 창원시 성산구 상남동 45-1 번지 성원종합상가 406호 ,영업,20151106,20250805.0,20241104.0
옛날손짜장 ,경상남도 창원시 성산구 천선동 1142 서광파크빌아파트상가동1층1호 ,영업,20100504,,20241104.0
춘향골남원추어탕,경상남도 창원시 성산구 사파동 76 1층 ,영업,20100504,,20241104.0
여기로가조창원귀산점,경상남도 창원시 성산구 귀곡동 707 ,영업,20111101,20141107.0,20121101.0
등촌생고기,경상남도 창원시 성산구 중앙동 96-1 기산파라다이스빌딩 210 ,영업,20100504,,20241104.0
형제식당 ,경상남도 창원시 성산구 중앙동 101-1 1층 116호 ,영업,20100504,20191126.0,20171106.0
목포밴댕이,경상남도 창원시 성산구 중앙동 96-1 기산파라다이스 ,영업,20130701,,20241104.0
와사비,경상남도 창원시 성산구 상남동 36-3 골든벨ll빌딩 4층 401호 ,영업,20100518,,20241104.0
뉴욕야시장창원중앙점,경상남도 창원시 성산구 중앙동 97-1 올림픽상가 201호 ,영업,20100504,20210601.0,20171106.0
서울깍두기,경상남도 창원시 성산구 안민동 261-2 동양3차상가 101호 ,영업,20100504,20210716.0,20201110.0
오리향,경상남도 창원시 성산구 안민동 34-1 미소빌딩 3층 ,영업,20151106,,20241104.0
남해일식,경상남도 창원시 성산구 신월동 39-4 ,영업,20100504,,20241104.0
오롯,경상남도 창원시 성산구 용호동 11-7 2층 ,영업,20100504,20171106.0,20161104.0
석정한정식2,경상남도 창원시 성산구 신월동 1-2 2층 ,영업,20100518,,20241104.0
비원식당,경상남도 창원시 성산구 중앙동 101-1 경남오피스텔 306호 ,영업,20151106,,20241104.0
포차천국,경상남도 창원시 성산구 대방동 365-5 201호 ,영업,20130701,20191126.0,20171106.0
경성국밥,경상남도 창원시 성산구 상남동 21-7 1층 ,영업,20151106,,20241104.0
김김밥밥본점,경상남도 창원시 성산구 용호동 73-25 신우빌딩 1층 ,영업,20100518,20181108.0,20171106.0
촌놈고기집 본점,경상남도 창원시 성산구 상남동 17-4 1층 ,영업,20100518,20180126.0,20171106.0
계화통 창원상남본점,경상남도 창원시 성산구 상남동 18-2 1층 일부 ,영업,20111101,20141107.0,20121101.0
왕가옥,경상남도 창원시 성산구 상남동 31-2 트윈스빌딩 1층 ,영업,20100504,,20241104.0
푸와중국관,경상남도 창원시 성산구 상남동 31-3 트윈스 투 빌딩 101호 ,영업,20100518,,20241104.0
롯데횟집,경상남도 창원시 성산구 남양동 8 남양종합상가지하21-2호 ,영업,20100504,20231107.0,20221101.0
진미갈비촌,경상남도 창원시 성산구 신촌동 15-10 신촌빌딩203호 ,영업,20111101,,20241104.0
자연농원오리탕명가,경상남도 창원시 성산구 안민동 34-1 미소빌딩201호 ,영업,20111101,20210716.0,20201110.0
문씨(Moon Sea)네,경상남도 창원시 성산구 용호동 73-7 등대빌딩103호104호 ,영업,20100504,20181108.0,20171106.0
자갈마당식당,경상남도 창원시 성산구 대방동 366-1 크리스탈빌딩101호 ,영업,20100504,20221019.0,20211119.0
풍년횟집,경상남도 창원시 성산구 사파동 98 드림캐슬빌딩 2층 205호 ,영업,20100504,,20241104.0
친절한혜자씨,경상남도 창원시 성산구 상남동 11-4 ,영업,20121101,20141107.0,20121101.0
설향찜,경상남도 창원시 성산구 남양동 6 람세스빌딩1층106호 ,영업,20111101,,20241104.0
포카드홀덤펍,경상남도 창원시 성산구 상남동 19-7 파크프라자 ,영업,20100504,20171121.0,20171106.0
섬진강식당,경상남도 창원시 성산구 대방동 364-1 엑스몰상가2층208호 ,영업,20100504,20191126.0,20171106.0
예지원식당,경상남도 창원시 성산구 상남동 31-5 미광빌딩9층901호 ,영업,20111101,20181107.0,20171106.0
제갈량횟집,경상남도 창원시 성산구 대방동 366-5 다성빌딩2층201호 ,영업,20100504,20150331.0,20141107.0
전주복탕,경상남도 창원시 성산구 중앙동 100-6 제일상가 지하4호 ,영업,20100518,,20241104.0
신가음정횟집,경상남도 창원시 성산구 가음동 21-18 1층 ,영업,20100518,20191126.0,20171106.0
천지우식당,경상남도 창원시 성산구 상남동 7-5 씨엔엔타워 203호,영업,20130701,,20241104.0
"남영미굴국밥&풍천장어,덮밥",경상남도 창원시 성산구 상남동 34-7 하나빌딩 1층102호 ,영업,20100504,20210716.0,20201110.0
만복횟집,경상남도 창원시 성산구 상남동 12-6 청솔아트빌 ,영업,20100504,20191126.0,20171106.0
가야축산,경상남도 창원시 성산구 상남동 34-9 우남빌딩 2층 201호 ,영업,20100518,20210716.0,20201110.0
이바돔감자탕용지호수점,"경상남도 창원시 성산구 용호동 73-1 레이크펄스 2층 201, 202호 ",영업,20100504,,20241104.0
한촌설렁탕&숯불돼지갈비,경상남도 창원시 성산구 상남동 8-1 1층. 2층 ,영업,20100518,20181107.0,20171106.0
성산명가1호점,경상남도 창원시 성산구 상남동 35-4 ,영업,20111101,20171115.0,20161104.0
대가숯불갈비,경상남도 창원시 성산구 상남동 36-3 골든벨ll빌딩 6층 601호 ,영업,20100518,20181107.0,20171106.0
대교횟집,경상남도 창원시 성산구 귀곡동 653 외2필지 1층 ,영업,20100518,,20241104.0
큰돌생삼겹 대방점,경상남도 창원시 성산구 대방동 355 성원남산3차아파트목욕탕상가 2층 201호 ,영업,20121101,20171106.0,20161104.0
봄베이인도요리전문점,경상남도 창원시 성산구 중앙동 98-3 전원상가 3층 2호 ,영업,20130701,20171106.0,20161104.0
로스타,"경상남도 창원시 성산구 상남동 11-4 로데오월등 104-1,104-2호 ",영업,20141107,20161019.0,20151106.0
당감댁 창원중앙점,경상남도 창원시 성산구 중앙동 71-13 반도장여관 ,영업,20130701,20191126.0,20171106.0
친구야막창,경상남도 창원시 성산구 대방동 362-10 번지 경남빌딩 103호 104호 ,영업,20131115,20221019.0,20211119.0
대풍삼대육곳간,경상남도 창원시 성산구 상남동 26-3 우진빌딩 3층 301호,영업,20100518,,20241104.0
녹산횟집,"경상남도 창원시 성산구 상남동 25 네스트빌딩203,204,205호 ",영업,20131115,,20241104.0
맛나감자탕대방점,경상남도 창원시 성산구 대방동 362-1 (무궁화빌딩201호) ,영업,20131115,20160216.0,20151106.0
